id,customer_id,email,created_at,processed_at,currency,total_price,subtotal_price,total_tax,financial_status,fulfillment_status,location_id,_fivetran_synced
165,20,zoe.robinson@outlook.com,2022-10-10 19:44:10,2022-10-10 21:09:10,GBP,26.82,22.35,4.47,refunded,fulfilled,4,2025-07-19 10:00:00
166,6,isabella.miller@btinternet.com,2022-10-10 20:31:58,2022-10-10 23:13:58,GBP,46.72,38.93,7.79,paid,fulfilled,4,2025-07-19 10:00:00
167,36,matilda.adams@yahoo.co.uk,2022-10-10 18:36:26,2022-10-10 20:36:26,GBP,31.91,26.59,5.32,paid,pending,4,2025-07-19 10:00:00
168,9,ella.moore@outlook.com,2022-10-11 09:04:22,2022-10-11 11:51:22,GBP,54.52,45.43,9.09,paid,fulfilled,4,2025-07-19 10:00:00
169,13,ruby.jackson@hotmail.co.uk,2022-10-12 18:09:05,2022-10-12 21:40:05,GBP,84.34,70.28,14.06,paid,fulfilled,4,2025-07-19 10:00:00
170,7,lily.davis@gmail.com,2022-10-13 20:50:10,2022-10-13 21:22:10,GBP,33.26,27.72,5.54,paid,pending,4,2025-07-19 10:00:00
171,42,bonnie.perez@yahoo.co.uk,2022-10-13 11:20:19,2022-10-13 14:33:19,GBP,87.16,72.63,14.53,paid,fulfilled,4,2025-07-19 10:00:00
172,28,iris.young@btinternet.com,2022-10-13 13:40:53,2022-10-13 16:29:53,GBP,26.09,21.74,4.35,paid,fulfilled,4,2025-07-19 10:00:00
173,7,lily.davis@gmail.com,2022-10-14 11:59:03,2022-10-14 12:38:03,GBP,24.52,20.43,4.09,paid,fulfilled,4,2025-07-19 10:00:00
174,29,jasmine.hernandez@gmail.com,2022-10-15 11:36:14,2022-10-15 12:27:14,GBP,18.23,15.19,3.04,paid,pending,4,2025-07-19 10:00:00
175,42,bonnie.perez@yahoo.co.uk,2022-10-16 14:51:08,2022-10-16 16:41:08,GBP,46.5,38.75,7.75,paid,fulfilled,1,2025-07-19 10:00:00
176,12,mia.thomas@gmail.com,2022-10-16 19:44:43,2022-10-16 22:42:43,GBP,31.3,26.08,5.22,paid,fulfilled,1,2025-07-19 10:00:00
177,43,delilah.roberts@hotmail.co.uk,2022-10-17 19:09:35,2022-10-17 22:29:35,GBP,36.22,30.18,6.04,paid,fulfilled,4,2025-07-19 10:00:00
178,15,freya.harris@gmail.com,2022-10-18 14:04:24,2022-10-18 14:37:24,GBP,57.82,48.18,9.64,paid,fulfilled,4,2025-07-19 10:00:00
179,21,maya.clark@gmail.com,2022-10-19 08:11:41,2022-10-19 11:44:41,GBP,20.46,17.05,3.41,paid,fulfilled,4,2025-07-19 10:00:00
180,16,hannah.martin@btinternet.com,2022-10-19 19:13:52,2022-10-19 21:45:52,GBP,28.8,24.0,4.8,paid,fulfilled,4,2025-07-19 10:00:00
181,5,amelia.jones@gmail.com,2022-10-19 18:05:46,2022-10-19 20:28:46,GBP,33.01,27.51,5.5,paid,fulfilled,4,2025-07-19 10:00:00
182,40,florence.carter@btinternet.com,2022-10-20 17:52:38,2022-10-20 21:22:38,GBP,24.0,20.0,4.0,paid,fulfilled,3,2025-07-19 10:00:00
183,33,hazel.hill@gmail.com,2022-10-20 08:36:08,2022-10-20 12:23:08,GBP,61.42,51.18,10.24,paid,fulfilled,4,2025-07-19 10:00:00
184,9,ella.moore@outlook.com,2022-10-21 19:50:28,2022-10-21 22:31:28,GBP,24.18,20.15,4.03,pending,fulfilled,3,2025-07-19 10:00:00
185,21,maya.clark@gmail.com,2022-10-21 13:44:09,2022-10-21 15:57:09,GBP,36.79,30.66,6.13,paid,fulfilled,4,2025-07-19 10:00:00
186,24,violet.lee@yahoo.co.uk,2022-10-21 13:08:32,2022-10-21 16:03:32,GBP,24.98,20.82,4.16,paid,fulfilled,4,2025-07-19 10:00:00
187,38,esme.gonzalez@outlook.com,2022-10-21 11:17:12,2022-10-21 14:38:12,GBP,80.18,66.82,13.36,paid,partial,2,2025-07-19 10:00:00
188,49,holly.edwards@hotmail.co.uk,2022-10-22 08:58:07,2022-10-22 09:37:07,GBP,87.9,73.25,14.65,paid,fulfilled,4,2025-07-19 10:00:00
189,38,esme.gonzalez@outlook.com,2022-10-23 17:33:58,2022-10-23 18:20:58,GBP,152.81,127.34,25.47,paid,fulfilled,4,2025-07-19 10:00:00
190,49,holly.edwards@hotmail.co.uk,2022-10-24 15:16:34,2022-10-24 18:27:34,GBP,36.37,30.31,6.06,paid,fulfilled,4,2025-07-19 10:00:00
191,4,olivia.johnson@yahoo.co.uk,2022-10-24 16:44:28,2022-10-24 19:26:28,GBP,36.36,30.3,6.06,paid,pending,4,2025-07-19 10:00:00
192,7,lily.davis@gmail.com,2022-10-24 14:34:31,2022-10-24 17:49:31,GBP,31.1,25.92,5.18,paid,fulfilled,2,2025-07-19 10:00:00
193,45,lottie.phillips@gmail.com,2022-10-25 13:08:04,2022-10-25 15:41:04,GBP,20.48,17.07,3.41,paid,fulfilled,4,2025-07-19 10:00:00
194,19,ivy.martinez@hotmail.co.uk,2022-10-25 16:42:46,2022-10-25 17:53:46,GBP,44.66,37.22,7.44,paid,fulfilled,4,2025-07-19 10:00:00
195,7,lily.davis@gmail.com,2022-10-25 20:19:50,2022-10-25 23:20:50,GBP,43.75,36.46,7.29,pending,fulfilled,4,2025-07-19 10:00:00
196,48,orla.evans@yahoo.co.uk,2022-10-25 10:25:35,2022-10-25 11:57:35,GBP,31.96,26.63,5.33,paid,fulfilled,4,2025-07-19 10:00:00
197,1,emma.thompson@gmail.com,2022-10-26 15:59:00,2022-10-26 18:32:00,GBP,34.98,29.15,5.83,paid,fulfilled,4,2025-07-19 10:00:00
198,34,alice.scott@btinternet.com,2022-10-26 15:02:58,2022-10-26 18:47:58,GBP,22.14,18.45,3.69,paid,fulfilled,4,2025-07-19 10:00:00
199,10,scarlett.taylor@gmail.com,2022-10-26 12:56:08,2022-10-26 15:15:08,GBP,166.26,138.55,27.71,paid,fulfilled,4,2025-07-19 10:00:00
200,7,lily.davis@gmail.com,2022-10-27 17:54:23,2022-10-27 21:27:23,GBP,51.53,42.94,8.59,paid,fulfilled,4,2025-07-19 10:00:00
201,23,phoebe.lewis@gmail.com,2022-10-28 15:29:22,2022-10-28 17:30:22,GBP,141.25,117.71,23.54,paid,fulfilled,4,2025-07-19 10:00:00
202,38,esme.gonzalez@outlook.com,2022-10-28 11:27:07,2022-10-28 14:37:07,GBP,54.42,45.35,9.07,paid,pending,4,2025-07-19 10:00:00
203,22,willow.rodriguez@btinternet.com,2022-10-28 08:21:21,2022-10-28 09:14:21,GBP,48.85,40.71,8.14,paid,fulfilled,4,2025-07-19 10:00:00
204,38,esme.gonzalez@outlook.com,2022-10-29 17:30:01,2022-10-29 18:58:01,GBP,59.71,49.76,9.95,pending,fulfilled,1,2025-07-19 10:00:00
205,15,freya.harris@gmail.com,2022-10-30 13:32:53,2022-10-30 14:28:53,GBP,58.56,48.8,9.76,paid,partial,4,2025-07-19 10:00:00
206,48,orla.evans@yahoo.co.uk,2022-10-30 17:35:26,2022-10-30 20:25:26,GBP,28.63,23.86,4.77,paid,fulfilled,4,2025-07-19 10:00:00
207,20,zoe.robinson@outlook.com,2022-10-30 09:11:44,2022-10-30 12:03:44,GBP,48.76,40.63,8.13,refunded,pending,4,2025-07-19 10:00:00
208,44,robyn.turner@outlook.com,2022-10-30 13:34:43,2022-10-30 14:39:43,GBP,25.16,20.97,4.19,paid,fulfilled,4,2025-07-19 10:00:00
209,45,lottie.phillips@gmail.com,2022-10-31 20:30:39,2022-10-31 21:14:39,GBP,45.52,37.93,7.59,paid,fulfilled,4,2025-07-19 10:00:00
210,4,olivia.johnson@yahoo.co.uk,2022-10-31 15:18:42,2022-10-31 16:55:42,GBP,36.2,30.17,6.03,pending,pending,4,2025-07-19 10:00:00
211,43,delilah.roberts@hotmail.co.uk,2022-10-31 08:13:08,2022-10-31 11:24:08,GBP,38.71,32.26,6.45,pending,partial,4,2025-07-19 10:00:00
212,19,ivy.martinez@hotmail.co.uk,2022-10-31 15:43:55,2022-10-31 16:27:55,GBP,35.5,29.58,5.92,paid,fulfilled,4,2025-07-19 10:00:00
213,24,violet.lee@yahoo.co.uk,2022-11-01 15:05:42,2022-11-01 18:30:42,GBP,50.78,42.32,8.46,paid,partial,4,2025-07-19 10:00:00
214,3,charlotte.brown@outlook.com,2022-11-01 17:46:09,2022-11-01 19:50:09,GBP,20.77,17.31,3.46,paid,partial,4,2025-07-19 10:00:00
215,28,iris.young@btinternet.com,2022-11-02 19:02:51,2022-11-02 21:11:51,GBP,37.86,31.55,6.31,paid,fulfilled,2,2025-07-19 10:00:00
216,26,luna.hall@outlook.com,2022-11-02 13:51:46,2022-11-02 14:35:46,GBP,30.61,25.51,5.1,paid,fulfilled,4,2025-07-19 10:00:00
217,41,arabella.mitchell@gmail.com,2022-11-02 16:02:55,2022-11-02 19:16:55,GBP,146.99,122.49,24.5,paid,fulfilled,4,2025-07-19 10:00:00
218,39,imogen.nelson@gmail.com,2022-11-02 19:12:35,2022-11-02 20:38:35,GBP,40.5,33.75,6.75,paid,fulfilled,1,2025-07-19 10:00:00
219,18,aria.garcia@yahoo.co.uk,2022-11-02 12:23:46,2022-11-02 13:52:46,GBP,51.9,43.25,8.65,paid,pending,4,2025-07-19 10:00:00
220,49,holly.edwards@hotmail.co.uk,2022-11-03 15:29:54,2022-11-03 17:28:54,GBP,70.82,59.02,11.8,paid,fulfilled,1,2025-07-19 10:00:00
221,11,chloe.anderson@yahoo.co.uk,2022-11-03 14:31:07,2022-11-03 18:08:07,GBP,75.1,62.58,12.52,paid,pending,4,2025-07-19 10:00:00
222,15,freya.harris@gmail.com,2022-11-03 20:13:45,2022-11-03 21:46:45,GBP,86.23,71.86,14.37,pending,fulfilled,4,2025-07-19 10:00:00
223,50,margot.collins@outlook.com,2022-11-04 18:42:05,2022-11-04 21:37:05,GBP,35.3,29.42,5.88,paid,fulfilled,4,2025-07-19 10:00:00
224,41,arabella.mitchell@gmail.com,2022-11-04 10:51:42,2022-11-04 13:20:42,GBP,84.85,70.71,14.14,refunded,fulfilled,4,2025-07-19 10:00:00
225,2,sophie.williams@hotmail.co.uk,2022-11-04 09:23:59,2022-11-04 11:56:59,GBP,23.78,19.82,3.96,paid,fulfilled,1,2025-07-19 10:00:00
226,5,amelia.jones@gmail.com,2022-11-05 08:29:35,2022-11-05 09:16:35,GBP,114.14,95.12,19.02,paid,fulfilled,4,2025-07-19 10:00:00
227,27,rose.allen@gmail.com,2022-11-05 20:07:19,2022-11-05 23:25:19,GBP,27.74,23.12,4.62,paid,pending,4,2025-07-19 10:00:00
228,38,esme.gonzalez@outlook.com,2022-11-05 13:10:06,2022-11-05 13:49:06,GBP,90.59,75.49,15.1,paid,pending,1,2025-07-19 10:00:00
229,46,martha.campbell@btinternet.com,2022-11-05 08:50:46,2022-11-05 11:31:46,GBP,44.9,37.42,7.48,paid,pending,4,2025-07-19 10:00:00
230,16,hannah.martin@btinternet.com,2022-11-06 09:31:01,2022-11-06 10:36:01,GBP,93.78,78.15,15.63,paid,fulfilled,4,2025-07-19 10:00:00
231,5,amelia.jones@gmail.com,2022-11-06 13:43:23,2022-11-06 17:00:23,GBP,55.1,45.92,9.18,paid,fulfilled,4,2025-07-19 10:00:00
232,23,phoebe.lewis@gmail.com,2022-11-06 12:47:09,2022-11-06 13:37:09,GBP,39.5,32.92,6.58,paid,fulfilled,3,2025-07-19 10:00:00
233,17,evie.thompson@gmail.com,2022-11-06 17:27:35,2022-11-06 19:09:35,GBP,19.14,15.95,3.19,paid,fulfilled,2,2025-07-19 10:00:00
234,39,imogen.nelson@gmail.com,2022-11-07 20:54:21,2022-11-07 22:08:21,GBP,48.53,40.44,8.09,paid,partial,4,2025-07-19 10:00:00
235,11,chloe.anderson@yahoo.co.uk,2022-11-07 20:05:04,2022-11-07 20:46:04,GBP,45.5,37.92,7.58,paid,fulfilled,4,2025-07-19 10:00:00
236,7,lily.davis@gmail.com,2022-11-07 08:46:24,2022-11-07 09:40:24,GBP,28.4,23.67,4.73,paid,fulfilled,4,2025-07-19 10:00:00
237,30,penelope.king@yahoo.co.uk,2022-11-08 09:55:19,2022-11-08 11:41:19,GBP,28.94,24.12,4.82,paid,partial,4,2025-07-19 10:00:00
238,12,mia.thomas@gmail.com,2022-11-09 12:38:49,2022-11-09 16:26:49,GBP,176.95,147.46,29.49,paid,fulfilled,1,2025-07-19 10:00:00
239,21,maya.clark@gmail.com,2022-11-10 08:25:02,2022-11-10 09:35:02,GBP,57.02,47.52,9.5,paid,fulfilled,2,2025-07-19 10:00:00
240,50,margot.collins@outlook.com,2022-11-10 20:30:45,2022-11-10 23:59:45,GBP,54.36,45.3,9.06,paid,partial,1,2025-07-19 10:00:00
241,18,aria.garcia@yahoo.co.uk,2022-11-10 09:32:42,2022-11-10 10:14:42,GBP,24.98,20.82,4.16,paid,partial,4,2025-07-19 10:00:00
242,24,violet.lee@yahoo.co.uk,2022-11-11 13:31:32,2022-11-11 17:16:32,GBP,106.4,88.67,17.73,paid,fulfilled,1,2025-07-19 10:00:00
243,50,margot.collins@outlook.com,2022-11-12 14:41:35,2022-11-12 17:16:35,GBP,19.73,16.44,3.29,paid,fulfilled,4,2025-07-19 10:00:00
244,31,aurora.wright@hotmail.co.uk,2022-11-13 20:49:53,2022-11-14 00:17:53,GBP,49.2,41.0,8.2,paid,fulfilled,4,2025-07-19 10:00:00
245,19,ivy.martinez@hotmail.co.uk,2022-11-13 15:33:59,2022-11-13 18:48:59,GBP,22.2,18.5,3.7,refunded,fulfilled,4,2025-07-19 10:00:00
246,36,matilda.adams@yahoo.co.uk,2022-11-13 12:25:30,2022-11-13 14:47:30,GBP,43.88,36.57,7.31,paid,fulfilled,2,2025-07-19 10:00:00
247,6,isabella.miller@btinternet.com,2022-11-14 09:16:48,2022-11-14 13:05:48,GBP,61.85,51.54,10.31,paid,fulfilled,4,2025-07-19 10:00:00
248,35,eden.green@gmail.com,2022-11-14 17:54:47,2022-11-14 20:37:47,GBP,93.9,78.25,15.65,paid,fulfilled,4,2025-07-19 10:00:00
249,8,grace.wilson@hotmail.co.uk,2022-11-15 08:49:20,2022-11-15 11:46:20,GBP,46.26,38.55,7.71,paid,fulfilled,4,2025-07-19 10:00:00
250,28,iris.young@btinternet.com,2022-11-15 10:59:47,2022-11-15 14:07:47,GBP,34.38,28.65,5.73,paid,fulfilled,4,2025-07-19 10:00:00
251,30,penelope.king@yahoo.co.uk,2022-11-15 17:22:35,2022-11-15 19:24:35,GBP,23.04,19.2,3.84,paid,fulfilled,4,2025-07-19 10:00:00
252,30,penelope.king@yahoo.co.uk,2022-11-16 16:19:50,2022-11-16 17:35:50,GBP,109.7,91.42,18.28,paid,fulfilled,4,2025-07-19 10:00:00
253,48,orla.evans@yahoo.co.uk,2022-11-16 18:48:52,2022-11-16 19:20:52,GBP,114.86,95.72,19.14,paid,fulfilled,4,2025-07-19 10:00:00
254,5,amelia.jones@gmail.com,2022-11-16 20:59:48,2022-11-17 00:35:48,GBP,57.92,48.27,9.65,refunded,pending,4,2025-07-19 10:00:00
255,50,margot.collins@outlook.com,2022-11-17 09:49:38,2022-11-17 12:05:38,GBP,71.17,59.31,11.86,paid,fulfilled,4,2025-07-19 10:00:00
256,20,zoe.robinson@outlook.com,2022-11-17 15:22:14,2022-11-17 16:28:14,GBP,49.5,41.25,8.25,refunded,fulfilled,4,2025-07-19 10:00:00
257,45,lottie.phillips@gmail.com,2022-11-17 08:57:15,2022-11-17 11:41:15,GBP,69.9,58.25,11.65,paid,fulfilled,4,2025-07-19 10:00:00
258,33,hazel.hill@gmail.com,2022-11-17 16:55:21,2022-11-17 20:54:21,GBP,30.42,25.35,5.07,paid,fulfilled,4,2025-07-19 10:00:00
259,15,freya.harris@gmail.com,2022-11-18 16:41:47,2022-11-18 17:46:47,GBP,41.98,34.98,7.0,paid,fulfilled,4,2025-07-19 10:00:00
260,45,lottie.phillips@gmail.com,2022-11-18 13:49:52,2022-11-18 15:32:52,GBP,40.75,33.96,6.79,paid,fulfilled,1,2025-07-19 10:00:00
261,44,robyn.turner@outlook.com,2022-11-18 20:24:46,2022-11-18 21:06:46,GBP,83.18,69.32,13.86,pending,fulfilled,4,2025-07-19 10:00:00
262,40,florence.carter@btinternet.com,2022-11-19 09:10:01,2022-11-19 10:27:01,GBP,31.51,26.26,5.25,paid,fulfilled,4,2025-07-19 10:00:00
263,44,robyn.turner@outlook.com,2022-11-19 18:10:16,2022-11-19 21:33:16,GBP,85.55,71.29,14.26,paid,fulfilled,4,2025-07-19 10:00:00
264,21,maya.clark@gmail.com,2022-11-19 16:51:39,2022-11-19 18:13:39,GBP,45.53,37.94,7.59,paid,fulfilled,4,2025-07-19 10:00:00
265,10,scarlett.taylor@gmail.com,2022-11-19 19:19:15,2022-11-19 22:09:15,GBP,68.82,57.35,11.47,paid,fulfilled,4,2025-07-19 10:00:00
266,16,hannah.martin@btinternet.com,2022-11-20 10:30:37,2022-11-20 11:09:37,GBP,30.31,25.26,5.05,paid,fulfilled,4,2025-07-19 10:00:00
267,33,hazel.hill@gmail.com,2022-11-21 12:47:06,2022-11-21 15:46:06,GBP,39.08,32.57,6.51,paid,fulfilled,4,2025-07-19 10:00:00
268,21,maya.clark@gmail.com,2022-11-22 08:33:16,2022-11-22 10:13:16,GBP,85.57,71.31,14.26,paid,partial,4,2025-07-19 10:00:00
269,13,ruby.jackson@hotmail.co.uk,2022-11-22 08:51:38,2022-11-22 10:02:38,GBP,25.2,21.0,4.2,paid,pending,4,2025-07-19 10:00:00
270,35,eden.green@gmail.com,2022-11-22 19:46:49,2022-11-22 20:18:49,GBP,50.15,41.79,8.36,paid,partial,4,2025-07-19 10:00:00
271,32,nova.lopez@outlook.com,2022-11-22 14:24:18,2022-11-22 16:52:18,GBP,58.09,48.41,9.68,paid,partial,4,2025-07-19 10:00:00
272,1,emma.thompson@gmail.com,2022-11-23 14:46:25,2022-11-23 18:05:25,GBP,57.54,47.95,9.59,paid,fulfilled,3,2025-07-19 10:00:00
273,47,amelie.parker@gmail.com,2022-11-23 08:50:36,2022-11-23 12:43:36,GBP,45.66,38.05,7.61,paid,pending,4,2025-07-19 10:00:00
274,32,nova.lopez@outlook.com,2022-11-23 16:33:29,2022-11-23 19:31:29,GBP,41.69,34.74,6.95,paid,fulfilled,4,2025-07-19 10:00:00
275,13,ruby.jackson@hotmail.co.uk,2022-11-23 11:52:54,2022-11-23 13:38:54,GBP,73.93,61.61,12.32,paid,fulfilled,4,2025-07-19 10:00:00
276,4,olivia.johnson@yahoo.co.uk,2022-11-24 19:59:44,2022-11-24 21:35:44,GBP,155.93,129.94,25.99,paid,fulfilled,4,2025-07-19 10:00:00
277,28,iris.young@btinternet.com,2022-11-24 13:25:24,2022-11-24 14:03:24,GBP,20.21,16.84,3.37,paid,fulfilled,4,2025-07-19 10:00:00
278,18,aria.garcia@yahoo.co.uk,2022-11-24 17:56:05,2022-11-24 19:29:05,GBP,25.57,21.31,4.26,paid,fulfilled,4,2025-07-19 10:00:00
279,13,ruby.jackson@hotmail.co.uk,2022-11-25 18:54:09,2022-11-25 22:31:09,GBP,48.79,40.66,8.13,pending,fulfilled,4,2025-07-19 10:00:00
280,20,zoe.robinson@outlook.com,2022-11-25 13:05:42,2022-11-25 14:23:42,GBP,55.96,46.63,9.33,paid,fulfilled,4,2025-07-19 10:00:00
281,44,robyn.turner@outlook.com,2022-11-25 19:46:42,2022-11-25 20:16:42,GBP,30.71,25.59,5.12,paid,fulfilled,3,2025-07-19 10:00:00
282,1,emma.thompson@gmail.com,2022-11-25 13:26:42,2022-11-25 16:40:42,GBP,108.71,90.59,18.12,paid,pending,4,2025-07-19 10:00:00
283,8,grace.wilson@hotmail.co.uk,2022-11-25 17:49:52,2022-11-25 20:25:52,GBP,24.59,20.49,4.1,paid,fulfilled,4,2025-07-19 10:00:00
284,16,hannah.martin@btinternet.com,2022-11-25 13:10:10,2022-11-25 16:55:10,GBP,57.02,47.52,9.5,refunded,fulfilled,4,2025-07-19 10:00:00
285,43,delilah.roberts@hotmail.co.uk,2022-11-25 14:21:36,2022-11-25 17:52:36,GBP,51.49,42.91,8.58,pending,pending,4,2025-07-19 10:00:00
286,16,hannah.martin@btinternet.com,2022-11-25 14:41:07,2022-11-25 15:50:07,GBP,58.61,48.84,9.77,paid,fulfilled,4,2025-07-19 10:00:00
287,40,florence.carter@btinternet.com,2022-11-25 19:02:37,2022-11-25 21:36:37,GBP,136.8,114.0,22.8,paid,fulfilled,1,2025-07-19 10:00:00
288,8,grace.wilson@hotmail.co.uk,2022-11-26 10:55:23,2022-11-26 14:37:23,GBP,53.81,44.84,8.97,paid,fulfilled,4,2025-07-19 10:00:00
289,46,martha.campbell@btinternet.com,2022-11-27 18:35:18,2022-11-27 20:30:18,GBP,74.47,62.06,12.41,paid,fulfilled,4,2025-07-19 10:00:00
290,7,lily.davis@gmail.com,2022-11-27 11:45:36,2022-11-27 15:08:36,GBP,107.56,89.63,17.93,paid,fulfilled,4,2025-07-19 10:00:00
291,44,robyn.turner@outlook.com,2022-11-27 20:25:53,2022-11-27 23:36:53,GBP,44.83,37.36,7.47,paid,fulfilled,4,2025-07-19 10:00:00
292,45,lottie.phillips@gmail.com,2022-11-27 13:09:07,2022-11-27 14:40:07,GBP,19.04,15.87,3.17,paid,fulfilled,4,2025-07-19 10:00:00
293,8,grace.wilson@hotmail.co.uk,2022-11-28 19:38:25,2022-11-28 23:27:25,GBP,56.3,46.92,9.38,paid,fulfilled,4,2025-07-19 10:00:00
294,34,alice.scott@btinternet.com,2022-11-28 14:17:43,2022-11-28 15:38:43,GBP,58.3,48.58,9.72,paid,fulfilled,4,2025-07-19 10:00:00
295,38,esme.gonzalez@outlook.com,2022-11-29 13:34:56,2022-11-29 14:59:56,GBP,101.46,84.55,16.91,paid,fulfilled,4,2025-07-19 10:00:00
296,40,florence.carter@btinternet.com,2022-11-30 19:07:17,2022-11-30 21:52:17,GBP,85.76,71.47,14.29,paid,fulfilled,1,2025-07-19 10:00:00
297,27,rose.allen@gmail.com,2022-11-30 13:03:13,2022-11-30 15:21:13,GBP,49.49,41.24,8.25,paid,fulfilled,2,2025-07-19 10:00:00
298,12,mia.thomas@gmail.com,2022-12-01 16:28:16,2022-12-01 18:40:16,GBP,34.26,28.55,5.71,paid,fulfilled,4,2025-07-19 10:00:00
299,40,florence.carter@btinternet.com,2022-12-01 18:56:50,2022-12-01 20:15:50,GBP,27.02,22.52,4.5,paid,fulfilled,4,2025-07-19 10:00:00
300,48,orla.evans@yahoo.co.uk,2022-12-01 12:37:14,2022-12-01 15:31:14,GBP,86.84,72.37,14.47,paid,fulfilled,4,2025-07-19 10:00:00
301,26,luna.hall@outlook.com,2022-12-01 20:10:18,2022-12-01 20:50:18,GBP,179.36,149.47,29.89,paid,fulfilled,4,2025-07-19 10:00:00
302,33,hazel.hill@gmail.com,2022-12-01 10:22:44,2022-12-01 11:29:44,GBP,69.17,57.64,11.53,pending,fulfilled,4,2025-07-19 10:00:00
303,26,luna.hall@outlook.com,2022-12-01 16:19:40,2022-12-01 17:13:40,GBP,53.9,44.92,8.98,pending,fulfilled,4,2025-07-19 10:00:00
304,17,evie.thompson@gmail.com,2022-12-02 15:14:50,2022-12-02 18:15:50,GBP,62.66,52.22,10.44,paid,fulfilled,4,2025-07-19 10:00:00
305,49,holly.edwards@hotmail.co.uk,2022-12-02 13:34:16,2022-12-02 16:53:16,GBP,35.29,29.41,5.88,paid,fulfilled,3,2025-07-19 10:00:00
306,21,maya.clark@gmail.com,2022-12-02 17:24:25,2022-12-02 17:54:25,GBP,62.87,52.39,10.48,paid,partial,4,2025-07-19 10:00:00
307,49,holly.edwards@hotmail.co.uk,2022-12-03 08:47:56,2022-12-03 11:31:56,GBP,138.66,115.55,23.11,paid,fulfilled,4,2025-07-19 10:00:00
308,30,penelope.king@yahoo.co.uk,2022-12-03 14:07:42,2022-12-03 17:06:42,GBP,22.51,18.76,3.75,paid,fulfilled,3,2025-07-19 10:00:00
309,28,iris.young@btinternet.com,2022-12-03 15:45:48,2022-12-03 17:34:48,GBP,44.88,37.4,7.48,paid,fulfilled,4,2025-07-19 10:00:00
310,26,luna.hall@outlook.com,2022-12-03 20:12:12,2022-12-03 22:24:12,GBP,147.14,122.62,24.52,paid,fulfilled,4,2025-07-19 10:00:00
311,47,amelie.parker@gmail.com,2022-12-04 18:44:55,2022-12-04 22:22:55,GBP,45.64,38.03,7.61,paid,fulfilled,4,2025-07-19 10:00:00
312,43,delilah.roberts@hotmail.co.uk,2022-12-04 20:39:48,2022-12-04 21:57:48,GBP,25.62,21.35,4.27,paid,fulfilled,1,2025-07-19 10:00:00
313,45,lottie.phillips@gmail.com,2022-12-04 09:08:55,2022-12-04 09:58:55,GBP,23.14,19.28,3.86,paid,fulfilled,4,2025-07-19 10:00:00
314,8,grace.wilson@hotmail.co.uk,2022-12-04 19:58:23,2022-12-04 21:59:23,GBP,112.72,93.93,18.79,paid,fulfilled,4,2025-07-19 10:00:00
315,38,esme.gonzalez@outlook.com,2022-12-04 08:49:16,2022-12-04 12:49:16,GBP,29.4,24.5,4.9,pending,fulfilled,4,2025-07-19 10:00:00
316,38,esme.gonzalez@outlook.com,2022-12-04 09:31:12,2022-12-04 10:51:12,GBP,57.3,47.75,9.55,refunded,fulfilled,4,2025-07-19 10:00:00
317,15,freya.harris@gmail.com,2022-12-05 15:34:11,2022-12-05 18:54:11,GBP,59.64,49.7,9.94,refunded,fulfilled,1,2025-07-19 10:00:00
318,16,hannah.martin@btinternet.com,2022-12-06 10:49:40,2022-12-06 14:12:40,GBP,108.1,90.08,18.02,paid,fulfilled,4,2025-07-19 10:00:00
319,35,eden.green@gmail.com,2022-12-06 11:19:31,2022-12-06 14:15:31,GBP,44.36,36.97,7.39,paid,partial,4,2025-07-19 10:00:00
320,49,holly.edwards@hotmail.co.uk,2022-12-07 16:33:13,2022-12-07 19:17:13,GBP,25.98,21.65,4.33,paid,fulfilled,4,2025-07-19 10:00:00
321,43,delilah.roberts@hotmail.co.uk,2022-12-07 08:33:23,2022-12-07 10:15:23,GBP,22.26,18.55,3.71,paid,fulfilled,4,2025-07-19 10:00:00
322,8,grace.wilson@hotmail.co.uk,2022-12-07 15:26:42,2022-12-07 18:10:42,GBP,48.77,40.64,8.13,paid,fulfilled,4,2025-07-19 10:00:00
323,20,zoe.robinson@outlook.com,2022-12-08 12:28:04,2022-12-08 14:10:04,GBP,19.51,16.26,3.25,paid,fulfilled,1,2025-07-19 10:00:00
324,9,ella.moore@outlook.com,2022-12-08 17:56:54,2022-12-08 18:28:54,GBP,40.34,33.62,6.72,paid,fulfilled,4,2025-07-19 10:00:00
325,49,holly.edwards@hotmail.co.uk,2022-12-08 14:32:02,2022-12-08 17:43:02,GBP,74.84,62.37,12.47,refunded,fulfilled,4,2025-07-19 10:00:00
326,48,orla.evans@yahoo.co.uk,2022-12-08 10:02:41,2022-12-08 12:07:41,GBP,47.32,39.43,7.89,pending,fulfilled,4,2025-07-19 10:00:00
327,22,willow.rodriguez@btinternet.com,2022-12-08 19:47:53,2022-12-08 21:01:53,GBP,57.73,48.11,9.62,paid,fulfilled,4,2025-07-19 10:00:00
328,28,iris.young@btinternet.com,2022-12-08 20:07:26,2022-12-08 20:41:26,GBP,87.18,72.65,14.53,paid,pending,4,2025-07-19 10:00:00
329,32,nova.lopez@outlook.com,2022-12-08 17:40:45,2022-12-08 18:21:45,GBP,20.36,16.97,3.39,paid,pending,3,2025-07-19 10:00:00
330,41,arabella.mitchell@gmail.com,2022-12-09 14:34:26,2022-12-09 16:28:26,GBP,31.68,26.4,5.28,paid,fulfilled,4,2025-07-19 10:00:00
